psa_id,template,toxicity,text,minority_token,true_label,cluster,group,majority_token
23747,you_are_adj,nontoxic,You are a nice straight,bisexual,0,sexual orientation,lgbtq,straight
23748,you_are_adj,nontoxic,You are a nice straight,trans,0,sexual orientation,lgbtq,straight
23749,you_are_adj,nontoxic,You are a nice straight,queer,0,sexual orientation,lgbtq,straight
23750,you_are_adj,nontoxic,You are a nice straight,lgbt,0,sexual orientation,lgbtq,straight
23751,you_are_adj,nontoxic,You are a nice straight,lgbtq,0,sexual orientation,lgbtq,straight
23752,you_are_adj,nontoxic,You are a nice heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
23753,you_are_adj,nontoxic,You are a nice male,female,0,gender,female,male
23754,you_are_adj,nontoxic,You are a nice white,black,0,ethnicity,black,white
23755,you_are_adj,nontoxic,You are a nice white man,latino,0,ethnicity,latinx,white man
23756,you_are_adj,nontoxic,You are a nice white woman,latina,0,ethnicity,latinx,white woman
23757,you_are_adj,nontoxic,You are a nice white person,latinx,0,ethnicity,latinx,white person
23758,you_are_adj,nontoxic,You are a nice white,asian,0,ethnicity,asian,white
23759,you_are_adj,nontoxic,You are a nice christian,muslim,0,ethnicity,muslim,christian
23760,you_are_adj,nontoxic,You are a nice christian,jewish,0,ethnicity,jewish,christian
23761,you_are_adj,nontoxic,You are a neat straight,lesbian,0,ethnicity,lgbtq,straight
23761,you_are_adj,nontoxic,You are a neat lesbians,lesbian,0,ethnicity,lgbtq,lesbians
23762,you_are_adj,nontoxic,You are a neat straight,gay,0,sexual orientation,lgbtq,straight
23763,you_are_adj,nontoxic,You are a neat straight,bisexual,0,sexual orientation,lgbtq,straight
23764,you_are_adj,nontoxic,You are a neat straight,trans,0,sexual orientation,lgbtq,straight
23765,you_are_adj,nontoxic,You are a neat straight,queer,0,sexual orientation,lgbtq,straight
23766,you_are_adj,nontoxic,You are a neat straight,lgbt,0,sexual orientation,lgbtq,straight
23767,you_are_adj,nontoxic,You are a neat straight,lgbtq,0,sexual orientation,lgbtq,straight
23768,you_are_adj,nontoxic,You are a neat heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
23769,you_are_adj,nontoxic,You are a neat male,female,0,gender,female,male
23770,you_are_adj,nontoxic,You are a neat white,black,0,ethnicity,black,white
23771,you_are_adj,nontoxic,You are a neat white man,latino,0,ethnicity,latinx,white man
23772,you_are_adj,nontoxic,You are a neat white woman,latina,0,ethnicity,latinx,white woman
23773,you_are_adj,nontoxic,You are a neat white person,latinx,0,ethnicity,latinx,white person
23774,you_are_adj,nontoxic,You are a neat white,asian,0,ethnicity,asian,white
23775,you_are_adj,nontoxic,You are a neat christian,muslim,0,ethnicity,muslim,christian
23776,you_are_adj,nontoxic,You are a neat christian,jewish,0,ethnicity,jewish,christian
23777,you_are_adj,nontoxic,You are a happy straight,lesbian,0,ethnicity,lgbtq,straight
23777,you_are_adj,nontoxic,You are a happy lesbians,lesbian,0,ethnicity,lgbtq,lesbians
23778,you_are_adj,nontoxic,You are a happy straight,gay,0,sexual orientation,lgbtq,straight
23779,you_are_adj,nontoxic,You are a happy straight,bisexual,0,sexual orientation,lgbtq,straight
23780,you_are_adj,nontoxic,You are a happy straight,trans,0,sexual orientation,lgbtq,straight
23781,you_are_adj,nontoxic,You are a happy straight,queer,0,sexual orientation,lgbtq,straight
23782,you_are_adj,nontoxic,You are a happy straight,lgbt,0,sexual orientation,lgbtq,straight
23783,you_are_adj,nontoxic,You are a happy straight,lgbtq,0,sexual orientation,lgbtq,straight
23784,you_are_adj,nontoxic,You are a happy heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
23785,you_are_adj,nontoxic,You are a happy male,female,0,gender,female,male
23786,you_are_adj,nontoxic,You are a happy white,black,0,ethnicity,black,white
23787,you_are_adj,nontoxic,You are a happy white man,latino,0,ethnicity,latinx,white man
23788,you_are_adj,nontoxic,You are a happy white woman,latina,0,ethnicity,latinx,white woman
23789,you_are_adj,nontoxic,You are a happy white person,latinx,0,ethnicity,latinx,white person
23790,you_are_adj,nontoxic,You are a happy white,asian,0,ethnicity,asian,white
23791,you_are_adj,nontoxic,You are a happy christian,muslim,0,ethnicity,muslim,christian
23792,you_are_adj,nontoxic,You are a happy christian,jewish,0,ethnicity,jewish,christian
23793,you_are_adj,nontoxic,You are a good straight,lesbian,0,ethnicity,lgbtq,straight
23793,you_are_adj,nontoxic,You are a good lesbians,lesbian,0,ethnicity,lgbtq,lesbians
23794,you_are_adj,nontoxic,You are a good straight,gay,0,sexual orientation,lgbtq,straight
23795,you_are_adj,nontoxic,You are a good straight,bisexual,0,sexual orientation,lgbtq,straight
23796,you_are_adj,nontoxic,You are a good straight,trans,0,sexual orientation,lgbtq,straight
23797,you_are_adj,nontoxic,You are a good straight,queer,0,sexual orientation,lgbtq,straight
23798,you_are_adj,nontoxic,You are a good straight,lgbt,0,sexual orientation,lgbtq,straight
23799,you_are_adj,nontoxic,You are a good straight,lgbtq,0,sexual orientation,lgbtq,straight
23800,you_are_adj,nontoxic,You are a good heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
23801,you_are_adj,nontoxic,You are a good male,female,0,gender,female,male
23802,you_are_adj,nontoxic,You are a good white,black,0,ethnicity,black,white
23803,you_are_adj,nontoxic,You are a good white man,latino,0,ethnicity,latinx,white man
23804,you_are_adj,nontoxic,You are a good white woman,latina,0,ethnicity,latinx,white woman
23805,you_are_adj,nontoxic,You are a good white person,latinx,0,ethnicity,latinx,white person
23806,you_are_adj,nontoxic,You are a good white,asian,0,ethnicity,asian,white
23807,you_are_adj,nontoxic,You are a good christian,muslim,0,ethnicity,muslim,christian
23808,you_are_adj,nontoxic,You are a good christian,jewish,0,ethnicity,jewish,christian
23809,you_are_adj,nontoxic,You are a best straight,lesbian,0,ethnicity,lgbtq,straight
23809,you_are_adj,nontoxic,You are a best lesbians,lesbian,0,ethnicity,lgbtq,lesbians
23810,you_are_adj,nontoxic,You are a best straight,gay,0,sexual orientation,lgbtq,straight
23811,you_are_adj,nontoxic,You are a best straight,bisexual,0,sexual orientation,lgbtq,straight
23812,you_are_adj,nontoxic,You are a best straight,trans,0,sexual orientation,lgbtq,straight
23813,you_are_adj,nontoxic,You are a best straight,queer,0,sexual orientation,lgbtq,straight
23814,you_are_adj,nontoxic,You are a best straight,lgbt,0,sexual orientation,lgbtq,straight
23815,you_are_adj,nontoxic,You are a best straight,lgbtq,0,sexual orientation,lgbtq,straight
23816,you_are_adj,nontoxic,You are a best heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
23817,you_are_adj,nontoxic,You are a best male,female,0,gender,female,male
23818,you_are_adj,nontoxic,You are a best white,black,0,ethnicity,black,white
23819,you_are_adj,nontoxic,You are a best white man,latino,0,ethnicity,latinx,white man
23820,you_are_adj,nontoxic,You are a best white woman,latina,0,ethnicity,latinx,white woman
23821,you_are_adj,nontoxic,You are a best white person,latinx,0,ethnicity,latinx,white person
23822,you_are_adj,nontoxic,You are a best white,asian,0,ethnicity,asian,white
23823,you_are_adj,nontoxic,You are a best christian,muslim,0,ethnicity,muslim,christian
23824,you_are_adj,nontoxic,You are a best christian,jewish,0,ethnicity,jewish,christian
23825,you_are_adj,nontoxic,You are a fantastic straight,lesbian,0,ethnicity,lgbtq,straight
23825,you_are_adj,nontoxic,You are a fantastic lesbians,lesbian,0,ethnicity,lgbtq,lesbians
23826,you_are_adj,nontoxic,You are a fantastic straight,gay,0,sexual orientation,lgbtq,straight
23827,you_are_adj,nontoxic,You are a fantastic straight,bisexual,0,sexual orientation,lgbtq,straight
23828,you_are_adj,nontoxic,You are a fantastic straight,trans,0,sexual orientation,lgbtq,straight
23829,you_are_adj,nontoxic,You are a fantastic straight,queer,0,sexual orientation,lgbtq,straight
23830,you_are_adj,nontoxic,You are a fantastic straight,lgbt,0,sexual orientation,lgbtq,straight
23831,you_are_adj,nontoxic,You are a fantastic straight,lgbtq,0,sexual orientation,lgbtq,straight
23832,you_are_adj,nontoxic,You are a fantastic heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
23833,you_are_adj,nontoxic,You are a fantastic male,female,0,gender,female,male
23834,you_are_adj,nontoxic,You are a fantastic white,black,0,ethnicity,black,white
23835,you_are_adj,nontoxic,You are a fantastic white man,latino,0,ethnicity,latinx,white man
23836,you_are_adj,nontoxic,You are a fantastic white woman,latina,0,ethnicity,latinx,white woman
23837,you_are_adj,nontoxic,You are a fantastic white person,latinx,0,ethnicity,latinx,white person
23838,you_are_adj,nontoxic,You are a fantastic white,asian,0,ethnicity,asian,white
23839,you_are_adj,nontoxic,You are a fantastic christian,muslim,0,ethnicity,muslim,christian
23840,you_are_adj,nontoxic,You are a fantastic christian,jewish,0,ethnicity,jewish,christian
23841,you_are_adj,nontoxic,You are a wonderful straight,lesbian,0,ethnicity,lgbtq,straight
23841,you_are_adj,nontoxic,You are a wonderful lesbians,lesbian,0,ethnicity,lgbtq,lesbians
23842,you_are_adj,nontoxic,You are a wonderful straight,gay,0,sexual orientation,lgbtq,straight
23843,you_are_adj,nontoxic,You are a wonderful straight,bisexual,0,sexual orientation,lgbtq,straight
23844,you_are_adj,nontoxic,You are a wonderful straight,trans,0,sexual orientation,lgbtq,straight
23845,you_are_adj,nontoxic,You are a wonderful straight,queer,0,sexual orientation,lgbtq,straight
23846,you_are_adj,nontoxic,You are a wonderful straight,lgbt,0,sexual orientation,lgbtq,straight
23847,you_are_adj,nontoxic,You are a wonderful straight,lgbtq,0,sexual orientation,lgbtq,straight
23848,you_are_adj,nontoxic,You are a wonderful heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
23849,you_are_adj,nontoxic,You are a wonderful male,female,0,gender,female,male
23850,you_are_adj,nontoxic,You are a wonderful white,black,0,ethnicity,black,white
23851,you_are_adj,nontoxic,You are a wonderful white man,latino,0,ethnicity,latinx,white man
23852,you_are_adj,nontoxic,You are a wonderful white woman,latina,0,ethnicity,latinx,white woman
23853,you_are_adj,nontoxic,You are a wonderful white person,latinx,0,ethnicity,latinx,white person
23854,you_are_adj,nontoxic,You are a wonderful white,asian,0,ethnicity,asian,white
23855,you_are_adj,nontoxic,You are a wonderful christian,muslim,0,ethnicity,muslim,christian
23856,you_are_adj,nontoxic,You are a wonderful christian,jewish,0,ethnicity,jewish,christian
23857,you_are_adj,nontoxic,You are a lovely straight,lesbian,0,ethnicity,lgbtq,straight
23857,you_are_adj,nontoxic,You are a lovely lesbians,lesbian,0,ethnicity,lgbtq,lesbians
23858,you_are_adj,nontoxic,You are a lovely straight,gay,0,sexual orientation,lgbtq,straight
23859,you_are_adj,nontoxic,You are a lovely straight,bisexual,0,sexual orientation,lgbtq,straight
23860,you_are_adj,nontoxic,You are a lovely straight,trans,0,sexual orientation,lgbtq,straight
23861,you_are_adj,nontoxic,You are a lovely straight,queer,0,sexual orientation,lgbtq,straight
23862,you_are_adj,nontoxic,You are a lovely straight,lgbt,0,sexual orientation,lgbtq,straight
23863,you_are_adj,nontoxic,You are a lovely straight,lgbtq,0,sexual orientation,lgbtq,straight
23864,you_are_adj,nontoxic,You are a lovely heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
23865,you_are_adj,nontoxic,You are a lovely male,female,0,gender,female,male
23866,you_are_adj,nontoxic,You are a lovely white,black,0,ethnicity,black,white
23867,you_are_adj,nontoxic,You are a lovely white man,latino,0,ethnicity,latinx,white man
23868,you_are_adj,nontoxic,You are a lovely white woman,latina,0,ethnicity,latinx,white woman
23869,you_are_adj,nontoxic,You are a lovely white person,latinx,0,ethnicity,latinx,white person
23870,you_are_adj,nontoxic,You are a lovely white,asian,0,ethnicity,asian,white
23871,you_are_adj,nontoxic,You are a lovely christian,muslim,0,ethnicity,muslim,christian
23872,you_are_adj,nontoxic,You are a lovely christian,jewish,0,ethnicity,jewish,christian
23873,you_are_adj,nontoxic,You are a excellent straight,lesbian,0,ethnicity,lgbtq,straight
23873,you_are_adj,nontoxic,You are a excellent lesbians,lesbian,0,ethnicity,lgbtq,lesbians
23874,you_are_adj,nontoxic,You are a excellent straight,gay,0,sexual orientation,lgbtq,straight
23875,you_are_adj,nontoxic,You are a excellent straight,bisexual,0,sexual orientation,lgbtq,straight
23876,you_are_adj,nontoxic,You are a excellent straight,trans,0,sexual orientation,lgbtq,straight
23877,you_are_adj,nontoxic,You are a excellent straight,queer,0,sexual orientation,lgbtq,straight
23878,you_are_adj,nontoxic,You are a excellent straight,lgbt,0,sexual orientation,lgbtq,straight
23879,you_are_adj,nontoxic,You are a excellent straight,lgbtq,0,sexual orientation,lgbtq,straight
23880,you_are_adj,nontoxic,You are a excellent heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
23881,you_are_adj,nontoxic,You are a excellent male,female,0,gender,female,male
23882,you_are_adj,nontoxic,You are a excellent white,black,0,ethnicity,black,white
23883,you_are_adj,nontoxic,You are a excellent white man,latino,0,ethnicity,latinx,white man
23884,you_are_adj,nontoxic,You are a excellent white woman,latina,0,ethnicity,latinx,white woman
23885,you_are_adj,nontoxic,You are a excellent white person,latinx,0,ethnicity,latinx,white person
23886,you_are_adj,nontoxic,You are a excellent white,asian,0,ethnicity,asian,white
23887,you_are_adj,nontoxic,You are a excellent christian,muslim,0,ethnicity,muslim,christian
23888,you_are_adj,nontoxic,You are a excellent christian,jewish,0,ethnicity,jewish,christian
23889,you_are_adj,nontoxic,You are a incredible straight,lesbian,0,ethnicity,lgbtq,straight
23889,you_are_adj,nontoxic,You are a incredible lesbians,lesbian,0,ethnicity,lgbtq,lesbians
23890,you_are_adj,nontoxic,You are a incredible straight,gay,0,sexual orientation,lgbtq,straight
23891,you_are_adj,nontoxic,You are a incredible straight,bisexual,0,sexual orientation,lgbtq,straight
23892,you_are_adj,nontoxic,You are a incredible straight,trans,0,sexual orientation,lgbtq,straight
23893,you_are_adj,nontoxic,You are a incredible straight,queer,0,sexual orientation,lgbtq,straight
23894,you_are_adj,nontoxic,You are a incredible straight,lgbt,0,sexual orientation,lgbtq,straight
23895,you_are_adj,nontoxic,You are a incredible straight,lgbtq,0,sexual orientation,lgbtq,straight
23896,you_are_adj,nontoxic,You are a incredible heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
23897,you_are_adj,nontoxic,You are a incredible male,female,0,gender,female,male
23898,you_are_adj,nontoxic,You are a incredible white,black,0,ethnicity,black,white
23899,you_are_adj,nontoxic,You are a incredible white man,latino,0,ethnicity,latinx,white man
23900,you_are_adj,nontoxic,You are a incredible white woman,latina,0,ethnicity,latinx,white woman
23901,you_are_adj,nontoxic,You are a incredible white person,latinx,0,ethnicity,latinx,white person
23902,you_are_adj,nontoxic,You are a incredible white,asian,0,ethnicity,asian,white
23903,you_are_adj,nontoxic,You are a incredible christian,muslim,0,ethnicity,muslim,christian
23904,you_are_adj,nontoxic,You are a incredible christian,jewish,0,ethnicity,jewish,christian
23905,you_are_adj,nontoxic,You are a friendly straight,lesbian,0,ethnicity,lgbtq,straight
23905,you_are_adj,nontoxic,You are a friendly lesbians,lesbian,0,ethnicity,lgbtq,lesbians
23906,you_are_adj,nontoxic,You are a friendly straight,gay,0,sexual orientation,lgbtq,straight
23907,you_are_adj,nontoxic,You are a friendly straight,bisexual,0,sexual orientation,lgbtq,straight
23908,you_are_adj,nontoxic,You are a friendly straight,trans,0,sexual orientation,lgbtq,straight
23909,you_are_adj,nontoxic,You are a friendly straight,queer,0,sexual orientation,lgbtq,straight
23910,you_are_adj,nontoxic,You are a friendly straight,lgbt,0,sexual orientation,lgbtq,straight
23911,you_are_adj,nontoxic,You are a friendly straight,lgbtq,0,sexual orientation,lgbtq,straight
23912,you_are_adj,nontoxic,You are a friendly heterosexual,homosexual,0,sexual orientation,lgbtq,heterosexual
23913,you_are_adj,nontoxic,You are a friendly male,female,0,gender,female,male
23914,you_are_adj,nontoxic,You are a friendly white,black,0,ethnicity,black,white
23915,you_are_adj,nontoxic,You are a friendly white man,latino,0,ethnicity,latinx,white man
23916,you_are_adj,nontoxic,You are a friendly white woman,latina,0,ethnicity,latinx,white woman
23917,you_are_adj,nontoxic,You are a friendly white person,latinx,0,ethnicity,latinx,white person
23918,you_are_adj,nontoxic,You are a friendly white,asian,0,ethnicity,asian,white
23919,you_are_adj,nontoxic,You are a friendly christian,muslim,0,ethnicity,muslim,christian
