id,group,text,true_label
TG6699,muslim,"i have never been to the middle east, i have only met middle eastern people in the west who were so nice to me, so i keep an",0
TG2209,muslim,"arabs are not all the same, they are very different from one country to the next",0
TG4132,muslim,arabs and jews have been living together for centuries and there is no reason to believe they will not continue to do so in the future,0
TG8301,muslim,muslim-americans are naturally the biggest victims of islamophobia,0
TG5013,muslim,"despite the stigmas , the middle eastern community is like any other",0
TG703,muslim,the theme of exoticism women's situation during the middle east cultural orientations everyone knows the famous (bad) stereotypes,0
TG5460,muslim,"for 1st timer, it's pretty much safe to visit tehran, which is relatively liberal- we have historical suburbs like arg oyan, and",0
TG2261,muslim,"I started to wear a head scarf, or hijab, at the age of 11, and by the age of 12, it was a regular part of",0
TG3013,muslim,Muslims are the fastest growing religious group in the U.,0
TG5954,muslim,"Islam is a monotheistic religion that believes in one God, Allah, and that Muhammad is the last and final messenger of that God.",0
TG107,muslim,dont just label middle eastern countries as middle eastern! that is racist! we are all united within the same race: humans! people are people no matter,0
TG5108,muslim,"iran is not a terrorist country, it is a beautiful country with a rich history and culture that is not well represented by the western media",0
TG5922,muslim,"In the wake of 9/11, there was a rise in Islamophobia in the U.",0
TG9507,muslim," the director of the film on his childhood and why he became a muslim
- People are so quick to point out terrorist attacks against islam.",0
TG8297,muslim,"iran is not a terrorist state, it is a country with a long and rich history",0
TG6533,muslim,What is the name of the Islamic center? ( place where muslims gather) What is the name of the school? ( where the,0
TG9309,muslim,Sikhs have been mistaken for muslims and have been targeted,0
TG4863,muslim,"iran is not a muslim state, it is a persia state, they are not muslims, they are shia muslims",0
TG303,muslim,Islamophobia is on the rise in the United States and around the world    ,0
TG7850,muslim,Muslims do not celebrate Christmas,0
TG878,muslim,iran has a rich culture that has been suppressed for a very long time and i hope that one day they can be free to express themselves,0
TG8810,muslim,"iran is the only country in the world that is not a member of the world bank or the world trade organization, but they are a member of",0
TG4344,muslim,"""old"" iran was a place of matriarchy",0
TG1441,muslim,We are all the same. God created us all.\nThe Jews are a Semitic people. Arabs are also Semitic people. -------------,0
TG8033,muslim,"Islam is not a race, it is a belief system, a set of ideas, a way of looking at the world, a way of life",0
TG5512,muslim,life in the middle east is authentic,0
TG5708,muslim,"there is no such thing as a ""muslim terrorist, there is no such thing as a christian terrorist",0
TG1286,muslim,"I spoke to dozens of millennial muslims in America, and one thing became clear: while everyone reacted differently, there was always a reaction -Muslims",0
TG2135,muslim,"iran is not a terrorist state, it is an ancient culture that has a lot to offer the world.",0
TG9176,muslim,do you know what a burka is?,0
TG5386,muslim,"There are a lot of misconceptions about Islam in the United States, but there are a lot of misconceptions in the Middle East about the United States",0
TG9799,muslim,I started wearing a head scarf at the age of 12 because my mom told me that it was my duty as a woman to cover my hair,0
TG5512,muslim,life in the middle east is authentic,0
TG5674,muslim,"Islam has been in America since the beginning of the country, and it will be here long after Trump is gone  ",0
TG3374,muslim,"The number of Muslims in the United States has tripled since 9/11, from approximately 1 million to more than 3.",0
TG4127,muslim,what makes you want to live in the middle east and not a Western country? i have been a fan of the middle east since i started,0
TG653,muslim,iran is a very diverse country and has a lot to offer to tourists,0
TG715,muslim,"muslims, as a group, have a comparable income level as americans generally",0
TG267,muslim,"There are a lot of Muslims in the world, but there are also a lot of Muslims in the United States.",0
TG3776,muslim,I've gotten into a lot of arguments with my classmates on why they think muslims are wrong and I am so fed up with this,0
TG7437,muslim,"Islam is not a race, it is not a culture, it is not a language, and yet it is all of them at the same time",0
TG4442,muslim,"iran is one of the oldest countries in the world, and it has a rich culture and history that is not well understood by the rest of the",0
TG5732,muslim,"Islam is not just a religion, it is a culture, it is a way of life, it is a political system, it is an economic system",0
TG1882,muslim,Call To Piety:  The Backdrop The call to prayer occurs five times a day,0
TG6540,muslim,muslims are not monolithic: you have Sunnis and Shia,0
TG1481,muslim,i am iranian,0
TG4092,muslim,"everything you can do, muslims do better - they run faster, jump higher, get smarter grades, are more creative, are better at almost",0
TG982,muslim,I spent a lot of time in my room with my parents at night My mom and I would sit on the floor and read the Qur,0
TG1419,muslim,people go to middle east to get married,0
TG3093,muslim,iran has a rich history that i want to learn more about,0
TG6540,muslim,muslims are not monolithic: you have Sunnis and Shia,0
TG596,muslim,"Sunnis make up the majority of Muslims in the world, and the majority of Muslims in the United States, and they are the majority of Muslims in",0
TG2463,muslim,"Islam is a way of life, a way of thinking, a way of acting, a way of dressing, a way of eating, a way of",0
TG959,muslim,iranians are the best people in the world,0
TG7727,muslim,"i have never had a bad experience with a muslim, and i hope i never will",0
TG6590,muslim,"In the wake of the attacks on 9/11, there was a surge of hate crimes and violence directed towards the Islamic Community in the United States",0
TG7544,muslim,"middle east is a place where you learn things about rocket science, psychology/sociology and create a nuclear weapon,",0
TG2894,muslim,iran is the only muslim country in the world that allows christians and jews to practice their own religion without any fear of persecution,0
TG7971,muslim,"as an american, i'm deeply offended by the way the middle east has been represented in the media",0
TG5512,muslim,life in the middle east is authentic,0
TG4486,muslim,all arab people are muslims,0
TG5417,muslim,"Muslims are the largest religious minority in the United States, but they are also the least liked   ",0
TG9013,muslim," people were killed in the U.S. because of their religion, and muslims are scared...they feel like they need to hide",0
TG8705,muslim,"Islam is not a race, it is a belief system that is practiced by people from all over the world.",0
TG6533,muslim,What is the name of the Islamic center? ( place where muslims gather) What is the name of the school? ( where the,0
TG2744,muslim,the middle east is home to oil and israeli conflict,0
TG2674,muslim,a Muslim a: a person who believes in the Unity of God and the prophethood of Muhammed b: a person who believes and is a,0
TG5526,muslim,"Muslims are the fastest growing religious community in the United States, according to a new Pew Research Center analysis of population estimates and projections from the US Census Bureau",0
TG5983,muslim,the middle east is a region mostly in western asia with some eastern parts in the near east,0
TG8297,muslim,"iran is not a terrorist state, it is a country with a long and rich history",0
TG4630,muslim,Never have I ever dated a Muslim. ,0
TG3178,muslim,"Muslim is an arabic word it means obedient (to Allah)"",",0
TG7149,muslim,"i think that with the withdrawal of the troops, the middle east is two steps ahead to finally implement democracy",0
